"GCO_COMID";"GCO_DATVAL";"GCO_DESCR";"GCO_PROID";"GCO_CODCAT";"GCO_AUSLID";"GCO_PMPID";"GCO_CAP";"GCO_TRIBID";"GCO_ISTAT";"GCO_TERID";"GCO_DATFINE";"GCO_FLCAPO";"GCO_COMONID";"GCO_FONTE";"GCO_DATINS";"GCO_UTEINS";"GCO_DATAGG";"GCO_UTEAGG";"GCO_NAZIONE";"GCO_ANACOM"
41018;01/01/1950;"FRONTONE";"PS";"D808";0;;"61040";41067;41018;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41019;01/01/1950;"GABICCE MARE";"PS";"D836";0;;"61011";41044;41019;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41020;01/01/1950;"GRADARA";"PS";"E122";0;;"61012";41044;41020;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41021;01/01/1950;"ISOLA DEL PIANO";"PS";"E351";0;;"61030";41067;41021;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41022;01/01/1950;"LUNANO";"PS";"E743";0;;"61020";41067;41022;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41023;01/01/1950;"MACERATA FELTRIA";"PS";"E785";0;;"61023";41067;41023;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41024;01/01/1950;"MAIOLO";"PS";"E838";0;;"61010";41044;41024;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41025;01/01/1950;"MERCATELLO SUL METAURO";"PS";"F135";0;;"61036";41067;41025;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41026;01/01/1950;"MERCATINO CONCA";"PS";"F136";0;;"61013";41067;41026;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41027;01/01/1950;"MOMBAROCCIO";"PS";"F310";0;;"61024";41044;41027;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41028;01/01/1950;"MONDAVIO";"PS";"F347";0;;"61040";41044;41028;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41029;01/01/1950;"MONDOLFO";"PS";"F348";0;;"61037";41044;41029;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41030;01/01/1950;"MONTECALVO IN FOGLIA";"PS";"F450";0;;"61020";41067;41030;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41031;01/01/1950;"MONTE CERIGNONE";"PS";"F467";0;;"61010";41067;41031;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41032;01/01/1950;"MONTECICCARDO";"PS";"F474";0;;"61020";41044;41032;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41033;01/01/1950;"MONTE COPIOLO";"PS";"F478";0;;"61014";41044;41033;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41034;01/01/1950;"MONTEFELCINO";"PS";"F497";0;;"61030";41067;41034;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41035;01/01/1950;"MONTEGRIMANO";"PS";"F524";0;;"61010";41067;41035;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41036;01/01/1950;"MONTELABBATE";"PS";"F533";0;;"61025";41044;41036;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41037;01/01/1950;"MONTEMAGGIORE AL METAURO";"PS";"F555";0;;"61030";41044;41037;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41038;01/01/1950;"MONTE PORZIO";"PS";"F589";0;;"61040";41044;41038;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41039;01/01/1950;"NOVAFELTRIA";"PS";"F137";0;;"61015";41044;41039;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41040;01/01/1950;"ORCIANO DI PESARO";"PS";"G089";0;;"61038";41044;41040;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41041;01/01/1950;"PEGLIO";"PS";"G416";0;;"61040";41067;41041;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41042;01/01/1950;"PENNABILLI";"PS";"G433";0;;"61016";41044;41042;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41043;01/01/1950;"PERGOLA";"PS";"G453";0;;"61045";41044;41043;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41044;01/01/1950;"PESARO";"PS";"G479";0;;"61100";41044;41044;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41045;01/01/1950;"PETRIANO";"PS";"G514";0;;"61020";41067;41045;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41046;01/01/1950;"PIAGGE";"PS";"G537";0;;"61030";41044;41046;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41047;01/01/1950;"PIANDIMELETO";"PS";"G551";0;;"61026";41067;41047;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41048;01/01/1950;"PIETRARUBBIA";"PS";"G627";0;;"61020";41067;41048;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41049;01/01/1950;"PIOBBICO";"PS";"G682";0;;"61046";41067;41049;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41050;01/01/1950;"SALTARA";"PS";"H721";0;;"61030";41044;41050;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41051;01/01/1950;"S.COSTANZO";"PS";"H809";0;;"61039";41044;41051;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41052;01/01/1950;"S.GIORGIO DI PESARO";"PS";"H886";0;;"61030";41044;41052;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41053;01/01/1950;"S.LEO";"PS";"H949";0;;"61018";41044;41053;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41054;01/01/1950;"S.LORENZO IN CAMPO";"PS";"H958";0;;"61047";41044;41054;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41055;01/01/1950;"S.AGATA FELTRIA";"PS";"I201";0;;"61019";41044;41055;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41056;01/01/1950;"S.ANGELO IN LIZZOLA";"PS";"I285";0;;"61020";41044;41056;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41057;01/01/1950;"S.ANGELO IN VADO";"PS";"I287";0;;"61048";41067;41057;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41058;01/01/1950;"S.IPPOLITO";"PS";"I344";0;;"61040";41067;41058;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41059;01/01/1950;"SASSOCORVARO";"PS";"I459";0;;"61028";41067;41059;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41060;01/01/1950;"SASSOFELTRIO";"PS";"I460";0;;"61010";41067;41060;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41061;01/01/1950;"SERRA S.ABBONDIO";"PS";"I654";0;;"61040";41044;41061;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41062;01/01/1950;"SERRUNGARINA";"PS";"I670";0;;"61030";41044;41062;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41063;01/01/1950;"TALAMELLO";"PS";"L034";0;;"61010";41044;41063;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41064;01/01/1950;"TAVOLETO";"PS";"L078";0;;"61020";41067;41064;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41065;01/01/1950;"TAVULLIA";"PS";"L081";0;;"61010";41044;41065;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41066;01/01/1950;"URBANIA";"PS";"L498";0;;"61049";41067;41066;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41067;01/01/1950;"URBINO";"PS";"L500";0;;"61029";41067;41067;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41501;01/01/1950;"FRONTONE SERRA";"PS";"D808";0;;"61040";41067;41018;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41502;01/01/1950;"PESARO URBINO";"PS";"G479";0;;"00000";41044;41044;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41503;01/01/1950;"SCAVOLINO (PENNABILLI)";"PS";"G433";0;;"61016";41044;41042;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41504;01/01/1950;"CANDELARA ORA PESARO";"PS";"G479";0;;"61020";41044;41044;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41505;01/01/1950;"FIORENZUOLA DI FOCARA";"PS";"G479";0;;"61010";41044;41044;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41506;01/01/1950;"CANDELARA";"PS";"G479";0;;"61020";41044;41044;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41507;01/01/1950;"NOVILARA";"PS";"G479";0;;"61020";41044;41044;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41508;01/01/1950;"PIANDICASTELLO";"PS";"F136";0;;"61010";41044;41026;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41509;01/01/1950;"MERCATINO MARECCHIA";"PS";"G479";0;;"61015";41044;41044;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
41510;01/01/1950;"TOMBA";"PS";"G479";0;;"00000";41044;41044;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42001;01/01/1950;"AGUGLIANO";"AN";"A092";0;;"60020";42002;42001;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42002;01/01/1950;"ANCONA";"AN";"A271";0;;"60100";42002;42002;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42003;01/01/1950;"ARCEVIA";"AN";"A366";0;;"60011";42002;42003;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42004;01/01/1950;"BARBARA";"AN";"A626";0;;"60010";42002;42004;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42005;01/01/1950;"BELVEDERE OSTRENSE";"AN";"A769";0;;"60030";42002;42005;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42006;01/01/1950;"CAMERANO";"AN";"B468";0;;"60021";42002;42006;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42007;01/01/1950;"CAMERATA PICENA";"AN";"B470";0;;"60020";42002;42007;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42008;01/01/1950;"CASTELBELLINO";"AN";"C060";0;;"60030";42002;42008;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42009;01/01/1950;"CASTEL COLONNA";"AN";"C071";0;;"60010";42002;42009;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42010;01/01/1950;"CASTELFIDARDO";"AN";"C100";0;;"60022";42002;42010;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42011;01/01/1950;"CASTELLEONE DI SUASA";"AN";"C152";0;;"60010";42002;42011;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42012;01/01/1950;"CASTELPLANIO";"AN";"C248";0;;"60031";42002;42012;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42013;01/01/1950;"CERRETO D'ESI";"AN";"C524";0;;"60043";42002;42013;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42014;01/01/1950;"CHIARAVALLE";"AN";"C615";0;;"60033";42002;42014;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42015;01/01/1950;"CORINALDO";"AN";"D007";0;;"60013";42002;42015;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42016;01/01/1950;"CUPRAMONTANA";"AN";"D211";0;;"60034";42002;42016;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42017;01/01/1950;"FABRIANO";"AN";"D451";0;;"60044";42002;42017;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42018;01/01/1950;"FALCONARA MARITTIMA";"AN";"D472";0;;"60015";42002;42018;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42019;01/01/1950;"FILOTTRANO";"AN";"D597";0;;"60024";42002;42019;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42020;01/01/1950;"GENGA";"AN";"D965";0;;"60040";42002;42020;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42021;01/01/1950;"JESI";"AN";"E388";0;;"60035";42002;42021;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42022;01/01/1950;"LORETO";"AN";"E690";0;;"60025";42002;42022;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42023;01/01/1950;"MAIOLATI SPONTINI";"AN";"E837";0;;"60030";42002;42023;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42024;01/01/1950;"MERGO";"AN";"F145";0;;"60030";42002;42024;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42025;01/01/1950;"MONSANO";"AN";"F381";0;;"60030";42002;42025;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42026;01/01/1950;"MONTECAROTTO";"AN";"F453";0;;"60036";42002;42026;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42027;01/01/1950;"MONTEMARCIANO";"AN";"F560";0;;"60018";42002;42027;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42028;01/01/1950;"MONTERADO";"AN";"F593";0;;"60010";42002;42028;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42029;01/01/1950;"MONTE ROBERTO";"AN";"F600";0;;"60030";42002;42029;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42030;01/01/1950;"MONTE S.VITO";"AN";"F634";0;;"60037";42002;42030;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42031;01/01/1950;"MORRO D'ALBA";"AN";"F745";0;;"60030";42002;42031;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42032;01/01/1950;"NUMANA";"AN";"F978";0;;"60026";42002;42032;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42033;01/01/1950;"OFFAGNA";"AN";"G003";0;;"60020";42002;42033;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42034;01/01/1950;"OSIMO";"AN";"G157";0;;"60027";42002;42034;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42035;01/01/1950;"OSTRA";"AN";"F401";0;;"60010";42002;42035;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42036;01/01/1950;"OSTRA VETERE";"AN";"F581";0;;"60010";42002;42036;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42037;01/01/1950;"POGGIO S.MARCELLO";"AN";"G771";0;;"60030";42002;42037;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42038;01/01/1950;"POLVERIGI";"AN";"G803";0;;"60020";42002;42038;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42039;01/01/1950;"RIPE";"AN";"H322";0;;"60010";42002;42039;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42040;01/01/1950;"ROSORA";"AN";"H575";0;;"60030";42002;42040;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42041;01/01/1950;"S.MARCELLO";"AN";"H979";0;;"60030";42002;42041;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42042;01/01/1950;"S.PAOLO DI IESI";"AN";"I071";0;;"60038";42002;42042;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42043;01/01/1950;"S.MARIA NUOVA";"AN";"I251";0;;"60030";42002;42043;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42044;01/01/1950;"SASSOFERRATO";"AN";"A271";0;;"60047";42002;42044;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42045;01/01/1950;"SENIGALLIA";"AN";"I608";0;;"60019";42002;42045;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42046;01/01/1950;"SERRA DE' CONTI";"AN";"I643";0;;"60030";42002;42046;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42047;01/01/1950;"SERRA S.QUIRICO";"AN";"I653";0;;"60048";42002;42047;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42048;01/01/1950;"SIROLO";"AN";"I758";0;;"60020";42002;42048;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42049;01/01/1950;"STAFFOLO";"AN";"I932";0;;"60039";42002;42049;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42501;01/01/1950;"PATERNO D'ANCONA";"AN";"G369";0;;"60020";42002;42002;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
42502;01/01/1950;"ROSORA MERGO";"AN";"H576";0;;"60030";42002;42002;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43001;01/01/1950;"ACQUACANINA";"MC";"A031";0;;"62030";43007;43001;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43002;01/01/1950;"APIRO";"MC";"A329";0;;"62021";43023;43002;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43003;01/01/1950;"APPIGNANO";"MC";"A334";0;;"62010";43023;43003;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43004;01/01/1950;"BELFORTE DEL CHIENTI";"MC";"A739";0;;"62031";43023;43004;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43005;01/01/1950;"BOLOGNOLA";"MC";"A947";0;;"62030";43007;43005;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43006;01/01/1950;"CALDAROLA";"MC";"B398";0;;"62020";43023;43006;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43007;01/01/1950;"CAMERINO";"MC";"B474";0;;"62032";43007;43007;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43008;01/01/1950;"CAMPOROTONDO DI FIASTRONE";"MC";"B562";0;;"62020";43023;43008;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43009;01/01/1950;"CASTELRAIMONDO";"MC";"C251";0;;"62022";43007;43009;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43010;01/01/1950;"CASTELSANTANGELO";"MC";"C267";0;;"62030";43007;43010;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43011;01/01/1950;"CESSAPALOMBO";"MC";"C582";0;;"62020";43023;43011;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43012;01/01/1950;"CINGOLI";"MC";"C704";0;;"62011";43023;43012;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43013;01/01/1950;"CIVITANOVA MARCHE";"MC";"C770";0;;"62012";43023;43013;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43014;01/01/1950;"COLMURANO";"MC";"C886";0;;"62020";43023;43014;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43015;01/01/1950;"CORRIDONIA";"MC";"D042";0;;"62014";43023;43015;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43016;01/01/1950;"ESANATOGLIA";"MC";"D429";0;;"62023";43007;43016;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43017;01/01/1950;"FIASTRA";"MC";"D564";0;;"62033";43007;43017;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43018;01/01/1950;"FIORDIMONTE";"MC";"D609";0;;"62030";43007;43018;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43019;01/01/1950;"FIUMINATA";"MC";"D628";0;;"62020";43007;43019;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43020;01/01/1950;"GAGLIOLE";"MC";"D853";0;;"62020";43007;43020;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43021;01/01/1950;"GUALDO";"MC";"E228";0;;"62020";43023;43021;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43022;01/01/1950;"LORO PICENO";"MC";"E694";0;;"62020";43023;43022;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43023;01/01/1950;"MACERATA";"MC";"E783";0;;"62100";43023;43023;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43024;01/01/1950;"MATELICA";"MC";"F051";0;;"62024";43007;43024;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43025;01/01/1950;"MOGLIANO";"MC";"F268";0;;"62010";43023;43025;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43026;01/01/1950;"MONTECASSIANO";"MC";"F454";0;;"62010";43023;43026;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43027;01/01/1950;"MONTE CAVALLO";"MC";"F460";0;;"62030";43007;43027;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43028;01/01/1950;"MONTECOSARO";"MC";"F482";0;;"62010";43023;43028;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43029;01/01/1950;"MONTEFANO";"MC";"F496";0;;"62010";43023;43029;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43030;01/01/1950;"MONTELUPONE";"MC";"F552";0;;"62010";43023;43030;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43031;01/01/1950;"MONTE S.GIUSTO";"MC";"F621";0;;"62015";43023;43031;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43032;01/01/1950;"MONTE S.MARTINO";"MC";"F622";0;;"62020";43023;43032;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43033;01/01/1950;"MORROVALLE";"MC";"F749";0;;"62010";43023;43033;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43034;01/01/1950;"MUCCIA";"MC";"F793";0;;"62034";43007;43034;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43035;01/01/1950;"PENNA S.GIOVANNI";"MC";"G436";0;;"62020";43023;43035;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43036;01/01/1950;"PETRIOLO";"MC";"G515";0;;"62010";43023;43036;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43037;01/01/1950;"PIEVEBOVIGLIANA";"MC";"G637";0;;"62035";43007;43037;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43038;01/01/1950;"PIEVE TORINA";"MC";"G657";0;;"62036";43007;43038;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43039;01/01/1950;"PIORACO";"MC";"G690";0;;"62025";43007;43039;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43040;01/01/1950;"POGGIO S.VICINO";"MC";"D566";0;;"62020";43023;43040;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43041;01/01/1950;"POLLENZA";"MC";"F567";0;;"62010";43023;43041;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43042;01/01/1950;"PORTO RECANATI";"MC";"G919";0;;"62017";43023;43042;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43043;01/01/1950;"POTENZA PICENA";"MC";"F632";0;;"62018";43023;43043;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43044;01/01/1950;"RECANATI";"MC";"H211";0;;"62019";43023;43044;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43045;01/01/1950;"RIPE S.GINESIO";"MC";"H323";0;;"62020";43023;43045;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43046;01/01/1950;"S.GINESIO";"MC";"H876";0;;"62026";43023;43046;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43047;01/01/1950;"S.SEVERINO MARCHE";"MC";"I156";0;;"62027";43007;43047;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43048;01/01/1950;"S.ANGELO IN PONTANO";"MC";"I286";0;;"62020";43023;43048;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43049;01/01/1950;"SARNANO";"MC";"I436";0;;"62028";43023;43049;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43050;01/01/1950;"SEFRO";"MC";"I569";0;;"62030";43007;43050;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43051;01/01/1950;"SERRAPETRONA";"MC";"I651";0;;"62020";43007;43051;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43052;01/01/1950;"SERRAVALLE DI CHIENTI";"MC";"I661";0;;"62038";43007;43052;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43053;01/01/1950;"TOLENTINO";"MC";"L191";0;;"62029";43023;43053;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43054;01/01/1950;"TREIA";"MC";"L366";0;;"62010";43023;43054;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43055;01/01/1950;"URBISAGLIA";"MC";"L501";0;;"62010";43023;43055;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43056;01/01/1950;"USSITA";"MC";"L517";0;;"62030";43007;43056;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
43057;01/01/1950;"VISSO";"MC";"M078";0;;"62039";43007;43057;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
44001;01/01/1950;"ACQUASANTA TERME";"AP";"A044";0;;"63041";44007;44001;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
44002;01/01/1950;"ACQUAVIVA PICENA";"AP";"A047";0;;"63030";44007;44002;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
44003;01/01/1950;"ALTIDONA";"AP";"A233";0;;"63030";44019;44003;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
44004;01/01/1950;"AMANDOLA";"AP";"A252";0;;"63021";44007;44004;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
44005;01/01/1950;"APPIGNANO DEL TRONTO";"AP";"A335";0;;"63042";44007;44005;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
44006;01/01/1950;"ARQUATA DEL TRONTO";"AP";"A437";0;;"63043";44007;44006;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
